,time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr,glb_ax,glb_ay,glb_az,glb_res,ID
591,9.85,-3.932,8.282,3.282,-3.412,-0.136,-1.755,69.3,-6.3,-29.8,-1.25,10.753,10.774,27.206,71.522,75.912,0.204,0.536,0.569,0.589,-4.444162589041874,6.387335285445673,5.854488776439946,9.737744708093349,592
592,9.866667,-3.814,8.348,3.312,-3.356,0.559,-2.136,68.9,-5.6,-29.9,-1.474,11.183,12.399,27.224,71.519,75.894,0.204,0.536,0.569,0.589,-4.461108658066105,6.48916112984641,5.761453060801424,9.757307210496142,593
593,9.883333,-3.873,8.313,3.293,-3.038,0.747,-1.994,68.1,-6.0,-30.3,-4.841,9.835,10.427,27.227,71.519,75.884,0.204,0.536,0.569,0.589,-4.449982182243926,6.436261574475854,5.807076934451376,9.744226341788249,594
594,9.9,-3.959,8.392,3.307,-2.855,0.109,-1.866,67.6,-5.5,-30.4,-2.168,11.227,12.512,27.221,71.535,75.877,0.204,0.536,0.569,0.589,-4.506944731097068,6.4718381648769405,5.902402388729409,9.850664647626575,595
595,9.916667,-4.014,8.368,3.337,-3.16,-0.89,-1.468,67.8,-6.7,-29.9,-2.014,10.146,10.81,27.207,71.546,75.886,0.204,0.536,0.569,0.589,-4.476237210069103,6.460311654097125,5.958092209015373,9.862615728091612,596
596,9.933333,-3.979,8.582,3.344,-2.832,-1.028,-0.52,68.9,-6.0,-31.5,-3.569,11.775,9.715,27.23,71.545,75.867,0.204,0.536,0.569,0.589,-4.625516721330089,6.615434358950045,5.958701561843736,10.0332198720052,597
597,9.95,-3.967,8.82,3.553,-2.958,-0.397,-0.976,69.2,-7.2,-31.5,-4.13,10.221,10.558,27.23,71.55,75.887,0.204,0.536,0.569,0.589,-4.671091608480257,6.917439679845245,6.040134887640164,10.30307226025325,598
598,9.966667,-4.114,8.77,3.517,-2.409,-0.077,-0.838,67.8,-5.7,-29.9,-1.934,11.793,12.77,27.223,71.555,75.91,0.204,0.536,0.569,0.589,-4.671614424095093,6.813165699569151,6.161491444674823,10.305687022222243,599
599,9.983333,-4.149,8.755,3.476,-1.086,-0.25,0.712,69.1,-5.4,-30.8,-3.512,10.851,11.796,27.251,71.565,75.905,0.204,0.536,0.569,0.589,-4.684652550450938,6.767280954226503,6.18099837955947,10.293046293493488,600
600,10.0,-4.08,8.438,3.548,-0.283,-0.218,1.316,68.2,-5.7,-30.2,-2.638,10.524,11.3,27.284,71.603,75.917,0.204,0.537,0.569,0.589,-4.388483257041944,6.642250332402256,6.087386403405379,10.021703847150944,601
601,10.016667,-4.01,8.081,3.373,-0.699,-0.498,1.803,68.1,-5.6,-30.6,-1.994,10.723,10.325,27.347,71.626,75.909,0.205,0.537,0.569,0.589,-4.216825158277904,6.319030348199751,5.92013775541119,9.631188400192366,602
602,10.033333,-3.822,7.949,3.127,-1.852,0.367,1.266,68.6,-6.8,-29.9,-2.478,9.915,10.438,27.386,71.659,75.937,0.205,0.537,0.569,0.588,-4.259850519109724,6.1220667308242325,5.65211345411393,9.3580133575455,603
603,10.05,-4.083,7.916,3.148,-3.788,-2.181,2.079,68.6,-6.8,-30.2,-1.81,9.455,11.012,27.421,71.645,75.951,0.205,0.537,0.569,0.588,-4.23843825111201,6.035871738122715,5.9031976548682525,9.446896262794462,604
604,10.066667,-3.891,7.863,2.965,-4.097,-2.645,2.534,68.6,-5.8,-30.7,-2.644,9.794,9.315,27.476,71.604,75.968,0.206,0.536,0.569,0.588,-4.298605503542523,5.929819622568532,5.667195511777862,9.260554788996176,605
605,10.083333,-3.76,7.901,3.081,-3.735,-2.246,2.234,67.9,-6.8,-31.2,-1.748,9.506,10.837,27.518,71.582,76.003,0.206,0.536,0.569,0.588,-4.2404058911050395,6.0739740121702415,5.584062999121896,9.276635273632353,606
606,10.1,-3.631,7.912,3.132,-3.844,-1.249,1.171,69.2,-5.5,-30.9,-2.681,8.704,11.481,27.556,71.57,76.045,0.206,0.536,0.57,0.588,-4.205405968297212,6.1546718725512,5.479772238244697,9.25166628235152,607
607,10.116667,-3.455,8.188,3.126,-5.125,-0.152,-0.961,68.1,-4.8,-30.4,-1.475,8.651,10.351,27.577,71.556,76.089,0.207,0.536,0.57,0.588,-4.406547771302798,6.377740415522324,5.353410962315475,9.420840992183237,608
608,10.133333,-3.379,8.227,3.171,-5.344,0.663,-3.152,68.0,-5.4,-29.9,-1.513,9.399,12.127,27.558,71.541,76.129,0.206,0.536,0.57,0.587,-4.40829643742948,6.4520622720963985,5.300398660170462,9.442267259509235,609
609,10.15,-3.529,8.242,3.112,-5.355,1.318,-5.168,68.6,-6.2,-30.0,-2.667,10.659,12.369,27.508,71.548,76.128,0.206,0.536,0.57,0.588,-4.475869862898766,6.371286835166698,5.426070588780256,9.490466216156085,610
610,10.166667,-3.643,8.489,3.135,-4.501,3.174,-6.199,69.7,-5.1,-31.5,-1.914,10.225,11.182,27.447,71.575,76.084,0.206,0.536,0.57,0.588,-4.65907601591468,6.511955504000888,5.572274328480351,9.755141977439385,611
611,10.183333,-3.859,8.517,3.283,-5.079,4.146,-7.419,69.3,-5.8,-30.4,-1.69,10.85,13.089,27.326,71.643,76.069,0.205,0.537,0.57,0.588,-4.614029199904754,6.567702781381724,5.812510104753113,9.910058476114052,612
612,10.2,-3.896,8.723,3.406,-5.526,4.619,-7.955,68.3,-6.5,-30.9,-3.349,10.046,11.297,27.208,71.693,76.007,0.204,0.537,0.569,0.588,-4.701467312227784,6.7764617674784695,5.903062935964368,10.14250368498824,613
613,10.216667,-3.802,8.623,3.437,-6.047,3.985,-7.768,67.8,-6.4,-30.6,-1.88,9.667,11.959,27.064,71.74,75.992,0.203,0.537,0.569,0.588,-4.616098952509827,6.759395143108065,5.798836931658344,10.031166532363022,614
614,10.233333,-3.864,8.429,3.473,-6.29,3.365,-6.959,70.0,-6.4,-30.9,-2.893,9.59,10.524,26.933,71.764,75.965,0.202,0.538,0.569,0.588,-4.464962773748868,6.638779135996472,5.833608232688817,9.901528467867978,615
615,10.25,-4.199,8.299,3.473,-6.155,1.872,-5.151,68.8,-6.3,-30.1,-4.259,8.657,11.014,26.811,71.767,75.945,0.201,0.538,0.569,0.589,-4.406189770113694,6.448654886344993,6.129198386947861,9.9280779106532,616
616,10.266667,-4.137,8.359,3.366,-5.92,0.561,-4.334,68.8,-6.7,-30.3,-2.871,10.044,9.093,26.719,71.757,75.918,0.2,0.538,0.569,0.589,-4.526005103772327,6.424096217449023,6.04680672666028,9.915523485928517,617
617,10.283333,-4.127,8.358,3.366,-5.262,0.946,-2.944,69.4,-7.2,-29.3,-3.797,10.016,11.003,26.652,71.749,75.895,0.2,0.538,0.569,0.589,-4.531385947615774,6.423010873933733,6.035703911482019,9.910512045298164,618
618,10.3,-4.399,8.348,3.352,-4.826,0.809,-1.031,69.8,-5.2,-30.7,-2.912,10.94,11.481,26.628,71.743,75.86,0.2,0.538,0.569,0.59,-4.553115542917437,6.324622932217302,6.28844119143327,10.013800926721084,619
619,10.316667,-4.294,8.348,3.323,-4.932,-0.265,0.21,69.5,-7.0,-29.9,-3.764,8.769,10.587,26.598,71.736,75.881,0.199,0.538,0.569,0.59,-4.570336126795164,6.331393220397252,6.180239200615029,9.958406950913384,620
620,10.333333,-4.035,8.52,3.325,-4.159,-0.2,1.518,69.8,-6.8,-29.9,-2.083,12.62,12.438,26.617,71.712,75.887,0.2,0.538,0.569,0.59,-4.679203100356974,6.518387593586104,5.961789288912552,9.996361838188932,621
621,10.35,-3.919,8.476,3.329,-4.124,-1.024,1.587,68.9,-6.3,-30.1,-2.392,11.375,11.003,26.666,71.681,75.898,0.2,0.537,0.569,0.59,-4.629376321782737,6.528220361077235,5.8510333949255475,9.913797355201488,622
622,10.366667,-3.802,8.402,3.373,-3.221,-1.571,1.6,69.0,-6.3,-30.2,-3.763,10.716,11.959,26.734,71.65,75.922,0.2,0.537,0.569,0.589,-4.529757579616995,6.5482589714865655,5.746958996917245,9.819670921166349,623
623,10.383333,-3.77,8.467,3.381,-2.748,-0.957,1.852,68.1,-6.3,-31.2,-2.796,8.909,10.45,26.806,71.625,75.955,0.201,0.537,0.569,0.589,-4.56605814432695,6.604614607528452,5.732741831675948,9.865807113460104,624
624,10.4,-3.928,8.472,3.366,-2.508,-1.02,1.177,67.8,-7.0,-30.9,-4.442,10.473,12.574,26.858,71.626,75.993,0.201,0.537,0.57,0.589,-4.588647115165416,6.549372439560509,5.880813064569331,9.926425539941354,625
625,10.416667,-3.982,8.348,3.366,-2.38,-0.656,0.861,69.2,-7.1,-31.6,-1.82,10.81,11.577,26.882,71.637,76.032,0.201,0.537,0.57,0.589,-4.499095897664671,6.454136572606653,5.914189818204872,9.84252934971494,626
626,10.433333,-3.965,8.225,3.372,-2.36,-1.276,-0.047,68.5,-6.4,-31.1,-0.535,10.209,12.01,26.918,71.637,76.032,0.202,0.537,0.57,0.589,-4.3952818645467975,6.388245572757728,5.883370618389369,9.733562246166612,627
627,10.45,-3.816,8.339,3.334,-1.32,-1.121,0.664,68.4,-6.3,-31.0,-1.796,8.846,12.438,26.958,71.643,76.034,0.202,0.537,0.57,0.589,-4.489788403349824,6.481911843939878,5.7482999174136165,9.757885682872086,628
628,10.466667,-3.88,8.212,3.32,-0.799,-0.272,0.285,69.0,-6.2,-30.5,-3.22,11.131,12.366,26.995,71.677,76.053,0.202,0.537,0.57,0.588,-4.403242335971545,6.37632874102313,5.785121668306573,9.670250462113172,629
629,10.483333,-3.662,8.133,3.288,-1.147,-0.134,-0.568,68.6,-6.0,-29.6,-1.913,9.925,11.202,27.038,71.701,76.041,0.203,0.537,0.57,0.588,-4.339523867824654,6.376016605249666,5.5571415179173425,9.506149430763225,630
630,10.5,-3.891,8.131,3.271,-1.766,-0.951,-0.595,68.5,-6.5,-30.0,-3.649,10.018,11.509,27.079,71.707,76.006,0.203,0.537,0.569,0.588,-4.356788201586106,6.2987853713487505,5.770284430788754,9.5891857318544,631
631,10.516667,-3.801,8.182,3.268,-1.854,-1.383,-0.736,68.9,-5.7,-30.2,-3.984,9.885,12.912,27.126,71.699,75.979,0.203,0.537,0.569,0.588,-4.381448014948848,6.3607916607192845,5.69348678238782,9.595444179400973,632
632,10.533333,-3.916,8.357,3.356,-2.057,-1.397,-1.399,70.4,-5.7,-30.8,-3.042,8.684,11.138,27.154,71.696,75.958,0.203,0.537,0.569,0.588,-4.459814114003692,6.502603675230049,5.853498484788227,9.820246483668317,633
633,10.55,-3.882,8.216,3.386,-1.918,-0.62,-1.837,68.7,-5.4,-30.5,-3.235,10.228,12.211,27.168,71.699,75.939,0.204,0.537,0.569,0.588,-4.326765749915209,6.447143541187588,5.809562316102982,9.697297355449095,634
634,10.566667,-3.912,8.236,3.37,-2.021,0.478,-2.326,68.9,-5.5,-30.9,-1.527,10.809,11.683,27.177,71.716,75.925,0.204,0.537,0.569,0.588,-4.35134403785462,6.44272647857194,5.835188136344457,9.720717051740579,635
635,10.583333,-3.924,8.37,3.375,-2.542,-0.582,-2.016,68.4,-5.6,-30.9,-2.525,10.595,11.818,27.163,71.724,75.93,0.204,0.537,0.569,0.588,-4.452833385565944,6.527457230609175,5.8659933466513,9.841001016156842,636
636,10.6,-3.942,8.296,3.213,-2.624,-0.606,-2.657,69.0,-6.9,-31.0,-2.704,11.383,12.223,27.157,71.74,75.911,0.203,0.538,0.569,0.588,-4.501463882672082,6.36275245348778,5.825680486315228,9.730691085426566,637
637,10.616667,-3.903,8.322,3.18,-2.444,0.181,-3.169,67.7,-5.7,-31.5,-1.688,9.54,11.085,27.142,71.765,75.883,0.203,0.538,0.569,0.588,-4.537896363298209,6.371440376944154,5.7804616700580755,9.726329883362993,638
638,10.633333,-4.111,8.354,3.371,-3.233,0.154,-3.039,68.0,-6.6,-30.6,-2.392,10.766,9.592,27.104,71.786,75.858,0.203,0.538,0.568,0.588,-4.4560552959483255,6.465603031718285,6.032646735528792,9.902185516339308,639
639,10.65,-4.102,8.392,3.406,-3.146,-0.503,-2.401,68.4,-5.6,-31.2,-3.581,10.059,11.262,27.082,71.795,75.848,0.203,0.538,0.568,0.589,-4.4631681637018366,6.517593170065595,6.03771589361678,9.94247977116373,640
640,10.666667,-4.061,8.41,3.247,-3.356,-0.864,-2.019,68.1,-5.7,-30.9,-3.827,9.534,11.77,27.065,71.803,75.854,0.203,0.538,0.568,0.589,-4.579560243040052,6.4279511007678,5.955829297965562,9.887508786342492,641
641,10.683333,-4.114,8.453,3.288,-3.733,-1.207,-0.318,68.0,-5.7,-30.8,-4.305,9.886,11.428,27.044,71.819,75.867,0.203,0.538,0.568,0.588,-4.593603844668268,6.467514772661039,6.0215617063732,9.959374930185126,642
642,10.7,-3.983,8.47,3.283,-3.596,0.504,0.429,68.4,-5.5,-31.7,-2.392,10.8,12.351,27.032,71.832,75.893,0.203,0.538,0.569,0.588,-4.604049891914943,6.512810352263964,5.89655017007414,9.918834508146611,643
643,10.716667,-4.249,8.536,3.407,-3.156,0.645,0.793,67.5,-5.4,-30.8,-2.098,11.104,11.38,27.014,71.86,75.946,0.202,0.538,0.569,0.588,-4.601978808854607,6.559844252670127,6.189925720359157,10.125460285833922,644
644,10.733333,-4.142,8.53,3.277,-1.402,-0.387,1.852,68.5,-6.5,-30.5,-1.873,10.707,10.636,27.04,71.892,75.986,0.203,0.538,0.569,0.587,-4.673424607923797,6.497747145594895,6.049312148167401,10.03273606749425,645
645,10.75,-4.344,8.667,3.107,0.543,-0.249,4.161,68.2,-6.9,-31.0,-2.087,9.825,11.224,27.131,71.955,75.99,0.203,0.539,0.569,0.587,-4.888666339930311,6.415833881371753,6.211174689499135,10.180406376957652,646
646,10.766667,-4.537,8.903,3.284,-1.375,-3.895,8.937,68.1,-6.4,-31.0,-2.555,11.179,10.839,27.274,71.978,76.036,0.204,0.539,0.569,0.586,-4.951665926887498,6.642841408709523,6.479667936494543,10.518195377535065,647
647,10.783333,-3.923,9.063,3.405,-3.019,-4.627,12.158,69.1,-5.4,-31.0,-3.349,11.156,12.164,27.485,71.912,76.169,0.206,0.538,0.57,0.586,-4.935292363048431,7.012571274284937,5.96562288569346,10.446143929699609,648
648,10.8,-3.849,9.086,3.118,0.346,-3.861,17.023,68.3,-5.4,-31.2,-3.205,11.1,10.334,27.755,71.872,76.378,0.208,0.538,0.571,0.584,-5.120658055791444,6.844499466353085,5.832993153669095,10.34853231139566,649
649,10.816667,-3.971,10.014,2.367,12.019,2.92,23.255,68.8,-5.9,-30.2,-2.987,12.59,10.314,28.148,71.986,76.58,0.21,0.538,0.572,0.582,-6.2841364694874216,6.896030993972174,5.882695926446759,11.029584126339486,650
650,10.833333,-4.072,11.895,1.864,29.241,5.686,40.46,68.5,-4.7,-31.1,-3.827,13.27,10.524,28.817,72.31,76.826,0.215,0.539,0.573,0.578,-7.955307825751611,7.799384712061874,6.117955582610147,12.710102477950363,651
651,10.85,-2.984,13.537,2.277,41.925,11.064,55.826,67.8,-3.6,-32.0,-1.529,15.308,10.908,29.838,72.845,77.197,0.222,0.542,0.574,0.572,-8.696458676573542,9.608825160059169,5.420464881360514,14.047752631648951,652
652,10.866667,-1.574,15.94,5.155,36.852,10.011,70.803,66.9,-3.8,-31.9,-1.54,16.429,14.516,30.993,73.413,77.739,0.23,0.545,0.577,0.564,-8.284098968552183,13.724591066588848,5.113160014525484,16.82661882256801,653
653,10.883333,0.217,14.871,6.544,31.947,-1.112,91.86,66.3,-3.8,-33.5,0.19,18.846,14.26,32.419,73.713,78.578,0.24,0.545,0.581,0.555,-6.288373997658855,14.54924345466316,3.576804909763635,16.2486204337476,654
654,10.9,2.957,17.081,6.96,34.852,-11.877,110.404,66.3,-2.5,-33.3,2.254,20.708,16.148,34.151,73.866,79.545,0.251,0.544,0.586,0.546,-7.2339449884972495,17.163521880636075,1.4246285678457422,18.680096627159077,655
655,10.916667,13.67,18.366,2.104,55.363,-37.621,145.598,65.3,0.2,-33.1,13.292,20.796,12.164,36.604,73.787,80.672,0.268,0.541,0.591,0.535,-10.724843938088108,17.92986208105626,-9.597053727991499,22.991426054075024,656
656,10.933333,23.178,22.398,-16.779,239.878,-332.703,194.808,62.6,2.9,-32.0,29.181,25.006,5.176,41.769,73.004,80.671,0.305,0.533,0.589,0.526,-26.042273087241938,13.475313758008607,-21.462545528728374,36.33765167151009,657
657,10.95,32.872,27.561,2.188,110.388,-236.558,267.836,61.6,5.8,-32.3,30.56,28.113,7.876,48.855,71.276,80.538,0.355,0.518,0.585,0.514,-11.07203180129811,33.85271212462177,-24.00767466037746,42.95304935624478,658
658,10.966667,43.893,24.021,2.015,1.203,-395.347,310.617,57.0,8.5,-28.6,41.323,25.832,8.839,56.488,66.173,80.741,0.409,0.48,0.585,0.51,-5.466781306883036,38.45098429283112,-31.611710236163574,50.076582501205095,659
659,10.983333,34.531,18.816,-2.441,-175.018,-586.539,262.198,52.2,11.9,-23.9,34.885,20.092,7.176,63.718,56.814,79.613,0.465,0.414,0.581,0.525,-4.557492288216236,33.485965912367256,-20.25610152419827,39.40038449050973,660
660,11.0,26.255,7.649,-2.768,-427.76,-668.304,26.255,47.0,12.9,-14.4,27.694,11.855,4.253,67.038,43.683,75.564,0.499,0.325,0.563,0.573,0.40211503885730604,23.755165469336195,-13.821160118455392,27.486252018054405,661
661,11.016667,1.874,-7.795,23.265,-601.342,-589.797,-282.021,42.6,7.9,-3.1,3.251,-2.87,33.948,64.194,31.54,68.712,0.493,0.242,0.528,0.648,23.848082796550322,-5.832029095805037,1.67048183305418,24.607603012077387,662
662,11.033333,-18.965,-8.004,15.782,-808.779,-332.814,-692.376,41.5,-1.4,8.4,-19.135,-5.32,24.875,54.789,22.923,58.536,0.437,0.183,0.467,0.747,6.338209651855756,-23.187789559741617,9.744756474240907,25.938518943841025,663
663,11.05,-25.086,-42.179,28.368,-1139.495,-28.085,-1273.484,44.2,-21.3,16.2,-27.749,-36.332,36.35,36.016,19.933,43.162,0.3,0.166,0.36,0.868,17.084915849861066,-53.61794802328505,6.807360808380001,56.68437933857968,664
664,11.066667,-25.301,-84.083,15.056,-1040.945,269.396,-1020.93,45.6,-45.5,12.5,-13.78,-78.519,39.731,11.794,21.575,26.516,0.101,0.185,0.228,0.951,16.261223455099653,-87.30958985153958,7.027286652702507,89.0885774159628,665
665,11.083333,-51.918,-11.97,10.445,-583.016,-257.276,-234.085,41.5,-59.0,8.0,-48.2,-12.461,23.348,-0.891,19.106,21.229,-0.008,0.165,0.183,0.969,-38.21084019954261,-27.508872808866336,27.03795955745612,54.294176934547956,666
666,11.1,-25.051,-29.785,23.484,0.49,-105.031,202.609,39.3,-62.3,3.9,-24.43,-21.874,32.398,-4.976,16.1,23.024,-0.043,0.139,0.199,0.969,-4.711931243559393,-32.0301819208916,31.907087489624583,45.455440620458184,667
667,11.116667,2.875,35.777,22.151,332.731,-305.119,308.174,39.3,-61.3,5.4,-8.295,45.753,32.307,0.8,13.722,26.223,0.007,0.118,0.226,0.967,-8.345425686017766,35.422302063409376,21.319956417585363,42.17731801572974,668
668,11.133333,17.516,15.492,-0.214,118.451,-176.811,96.196,37.2,-56.9,8.0,24.239,-2.182,10.151,5.386,10.925,27.877,0.046,0.094,0.24,0.965,8.18954882235932,21.803091966197726,-2.101091811348865,23.38499766944611,669
669,11.15,15.055,-0.996,-3.672,-61.562,33.895,48.414,36.7,-54.8,10.7,10.253,7.799,4.139,5.427,10.301,28.658,0.047,0.089,0.247,0.964,12.718382933354302,6.216812205646143,-6.381426686900913,15.528316875952783,670
670,11.166667,10.21,-15.71,2.178,-94.397,69.443,43.338,37.4,-54.9,9.5,9.378,-8.809,8.683,3.776,10.841,29.529,0.033,0.093,0.254,0.962,16.708362612307752,-8.716611765951857,-0.8019863697757723,18.86244639488738,671
671,11.183333,-0.871,9.39,5.659,-42.982,-1.604,61.282,39.2,-56.5,9.4,0.396,1.996,16.511,2.629,10.977,30.282,0.023,0.095,0.261,0.96,-4.337114596933933,8.029062139771607,6.138291303673097,10.997955355428571,672
672,11.2,8.616,-3.862,2.079,24.47,-16.894,29.042,40.4,-57.3,8.7,5.76,4.523,11.094,2.697,10.558,30.713,0.023,0.091,0.264,0.96,9.600843741771302,1.1026262432838165,0.2841756740339192,9.668130170824139,673
673,11.216667,2.736,0.311,3.856,68.392,-4.248,20.402,39.4,-55.2,9.0,5.059,0.203,10.799,3.789,10.754,30.892,0.033,0.093,0.266,0.959,2.8975002250022905,1.798251532015588,3.2896712409776256,4.738264766768527,674
674,11.233333,0.589,-0.862,5.666,35.257,-16.092,20.639,39.3,-54.6,10.0,0.334,-0.59,13.873,4.817,10.772,31.099,0.041,0.093,0.268,0.958,2.0768761277647,-0.3059814275488385,5.365303525050217,5.761381865490257,675
675,11.25,-3.805,2.251,8.38,-31.453,-48.171,10.687,39.0,-54.2,9.6,-1.792,3.349,16.736,4.977,10.227,31.219,0.043,0.088,0.269,0.958,-2.6905486385589,0.14144063448725386,9.08352181537892,9.474672870342282,676
676,11.266667,-1.228,2.433,6.486,-32.457,-37.173,14.103,38.7,-53.1,9.8,0.0,3.611,14.915,4.714,9.397,31.326,0.041,0.081,0.27,0.959,-1.0889892032032447,1.551777988159054,6.775083511719379,7.0353158422348026,677
677,11.283333,1.226,0.274,4.466,-8.862,2.621,20.782,38.7,-54.6,9.7,0.0,3.379,12.861,4.575,9.151,31.56,0.039,0.079,0.272,0.958,1.6811025758321092,0.9350806272071573,4.221708937166621,4.639321933213948,678
678,11.3,-0.41,1.291,6.031,-1.612,9.402,21.807,38.4,-53.1,9.9,0.151,0.754,13.545,4.62,9.347,31.831,0.04,0.08,0.274,0.958,0.07765936228403192,0.991029377198494,6.100784523073995,6.181241137506285,679
679,11.316667,0.296,-1.065,8.123,-17.9,-14.604,23.683,39.3,-54.0,9.6,-0.003,1.439,17.061,4.619,9.235,32.143,0.04,0.079,0.276,0.957,2.24874274060007,-0.6132749705587118,7.85951779036632,8.197863746123131,680
680,11.333333,0.097,0.41,9.313,-30.491,-12.737,30.457,39.2,-54.8,9.0,0.786,0.924,17.326,4.397,8.81,32.594,0.038,0.076,0.28,0.956,1.4474105109286892,0.5631869371830345,9.192241363597867,9.322525301655128,681
681,11.35,-0.305,-1.176,10.481,-27.378,-16.495,14.869,38.0,-54.6,10.5,1.733,1.31,19.322,3.987,8.35,32.903,0.034,0.072,0.283,0.956,2.044621529157038,-0.9423907113925393,10.30819016848198,10.55117822804638,682
682,11.366667,-0.622,0.659,10.595,-12.293,-32.44,4.662,38.3,-55.3,9.3,0.0,3.067,17.89,3.888,7.818,32.941,0.033,0.067,0.283,0.956,0.7278002020665612,0.39897818573610305,10.601241119471748,10.633681864716474,683
683,11.383333,-0.686,-0.345,11.656,-1.53,-55.047,2.519,38.2,-54.4,10.6,0.2,1.599,20.292,4.099,7.037,32.873,0.035,0.061,0.283,0.957,1.2609129101623766,-0.5868631152707826,11.598174309645485,11.681265214008283,684
684,11.4,-0.259,1.338,11.704,2.046,-49.383,10.136,36.6,-52.6,11.4,-0.629,5.111,20.419,4.467,6.183,32.871,0.038,0.053,0.283,0.957,0.619449737652661,0.9031807984385878,11.732070894256216,11.783078587533902,685
685,11.416667,0.411,1.65,10.879,-10.099,-3.77,19.438,38.2,-54.3,10.4,0.22,3.168,20.907,4.547,5.804,33.062,0.039,0.05,0.284,0.957,0.8460713000293729,1.4842544908194726,10.877739377359104,11.011088138780835,686
686,11.433333,-0.545,0.661,10.928,-11.698,33.265,16.812,38.0,-54.2,11.5,-0.918,2.162,20.072,4.305,6.074,33.359,0.037,0.052,0.287,0.956,0.6034500449778524,0.20430448412207894,10.942999484646972,10.96152954655508,687
687,11.45,-0.792,0.927,10.441,-7.212,34.364,12.645,39.3,-53.9,9.3,0.478,2.153,16.264,4.061,6.623,33.542,0.035,0.057,0.288,0.955,0.2494122011001046,0.3876139631822024,10.50183902797451,10.511949105660664,688
688,11.466667,-1.092,1.457,10.835,-5.281,13.727,9.377,39.7,-54.1,10.4,-0.919,4.095,18.886,3.929,6.967,33.691,0.034,0.06,0.29,0.955,-0.19534539522076366,0.7244807840456022,10.961272999524951,10.986925775666275,689
689,11.483333,-1.07,1.087,10.731,-4.821,-4.421,5.391,38.8,-54.3,9.3,0.221,1.73,20.129,3.883,6.96,33.749,0.033,0.06,0.29,0.955,0.0042339217648013905,0.4331573881608458,10.83019790913297,10.838857412107606,690
690,11.5,-1.051,0.991,10.376,-5.147,-1.285,7.743,38.8,-53.9,10.9,-0.212,2.337,18.499,3.867,6.894,33.815,0.033,0.059,0.291,0.954,0.011367625193190817,0.35543089498258584,10.470033316851925,10.476070732865447,691
691,11.516667,-0.91,0.13,10.372,-5.508,9.498,9.413,39.1,-53.4,9.5,-1.232,0.551,20.222,3.825,6.968,33.927,0.033,0.06,0.292,0.954,0.6068915597052025,-0.26932224586784603,10.39146438971136,10.412654992844043,692
692,11.533333,-1.334,0.92,10.86,-1.488,6.051,9.71,39.2,-53.4,9.0,-0.582,2.496,18.566,3.777,7.114,34.034,0.032,0.061,0.292,0.954,-0.09202202853262195,0.18234922572483359,10.97833487857527,10.980234788017968,693
693,11.55,-1.254,0.623,10.79,4.943,-6.365,10.681,38.8,-54.0,9.4,-0.741,0.586,20.307,3.889,7.109,34.139,0.033,0.061,0.293,0.953,0.13896108729319848,-0.03898554506145574,10.879518139306288,10.880475403216535,694
694,11.566667,-0.435,0.368,10.146,8.351,-8.078,13.221,38.8,-53.6,9.6,0.353,2.215,17.449,4.079,6.982,34.274,0.035,0.06,0.294,0.953,0.8621241287382585,0.15837059058953168,10.124111108768197,10.161986272378053,695
695,11.583333,0.352,0.561,9.25,10.086,5.9,16.443,38.9,-54.9,9.7,0.335,2.416,18.035,4.329,6.965,34.469,0.037,0.06,0.296,0.953,1.2929736223194046,0.7192212418108406,9.15489295498939,9.273679151232269,696
696,11.6,1.035,1.605,8.705,15.386,22.073,14.565,40.0,-53.6,9.6,1.435,5.265,17.065,4.618,7.22,34.65,0.04,0.062,0.298,0.952,1.244023718560992,1.952537500900322,8.606060497999977,8.912029791242846,697
697,11.616667,-0.203,2.177,9.999,10.679,22.688,7.922,40.2,-52.5,9.2,1.464,3.527,17.492,4.843,7.61,34.775,0.042,0.065,0.299,0.951,0.18274584728290744,1.7400639478661102,10.084608094152072,10.235259596121637,698
698,11.633333,-0.164,1.218,9.653,-1.57,9.112,1.294,40.2,-52.4,10.4,0.423,3.434,18.263,4.911,7.817,34.815,0.042,0.067,0.299,0.951,0.7311475468963446,0.980007037509818,9.653799172921442,9.73092128218084,699
699,11.65,-0.029,0.95,9.555,-7.057,-0.724,-1.243,40.5,-52.0,9.1,0.346,2.128,18.525,4.901,7.789,34.779,0.042,0.067,0.299,0.951,0.9708911892526992,0.8327793884182648,9.51657579115814,9.602154237461507,700
700,11.666667,-0.231,0.098,9.564,-4.538,-6.973,-2.84,39.6,-52.1,10.6,-1.08,0.711,19.969,4.877,7.634,34.739,0.042,0.066,0.298,0.951,1.260743886732343,0.0036069735295393146,9.483858541849356,9.56729120493361,701
701,11.683333,-0.485,0.555,9.649,-2.059,-7.118,0.349,40.6,-52.3,9.7,0.364,3.506,18.407,4.93,7.483,34.7,0.042,0.064,0.298,0.951,0.7963316665905948,0.21536437175483328,9.641883896011386,9.677109640796678,702
702,11.7,-0.332,0.365,9.605,2.912,-0.864,3.565,40.4,-52.1,9.4,0.373,1.865,17.432,4.996,7.395,34.717,0.043,0.063,0.298,0.951,1.0143423842973094,0.12754904550323437,9.563174931392254,9.617664685358914,703
