Frame,Sub_Frame,Fx1,Fy1,Fz1,Fx2,Fy2,Fz2,MFrame,X_LA,Y_LA,Z_LA,X_RA,Y_RA,Z_RA,X_LP,Y_LP,Z_LP,X_RP,Y_RP,Z_RP
65,0,14.1271,-19.7364,-168.84,22.2586,9.84277,-918.346,,,,,,,,,,,,,
65,1,14.3523,-19.8753,-168.996,22.0018,9.82891,-920.094,,,,,,,,,,,,,
65,2,14.3397,-19.6008,-171.147,21.9502,10.0142,-920.341,,,,,,,,,,,,,
65,3,14.4644,-19.7845,-168.163,21.7502,9.60803,-918.627,,,,,,,,,,,,,
65,4,14.1463,-19.484,-168.073,21.9654,9.33737,-918.81,,,,,,,,,,,,,
65,5,14.0109,-19.9719,-168.637,22.2668,9.72639,-918.467,,,,,,,,,,,,,
65,6,14.0409,-20.2926,-168.996,22.1517,10.2403,-918.458,,,,,,,,,,,,,
65,7,14.3352,-20.0848,-168.529,22.1026,9.57057,-918.064,,,,,,,,,,,,,
65,8,14.0207,-19.6573,-169.187,22.1459,9.60032,-917.26,,,,,,,,,,,,,
65,9,13.9405,-19.8684,-169.574,22.0077,9.66546,-918.176,,,,,,,,,,,,,
66,0,13.9923,-20.2482,-168.786,22.0712,9.66373,-917.798,,,,,,,,,,,,,
66,1,13.8876,-19.8713,-169.503,22.2802,9.49697,-917.449,,,,,,,,,,,,,
66,2,13.7156,-19.9791,-169.512,22.5535,9.8338,-916.971,,,,,,,,,,,,,
66,3,13.8521,-20.2656,-170.809,22.4405,9.58837,-916.844,,,,,,,,,,,,,
66,4,13.834,-20.3261,-170.948,22.7008,9.38185,-917.545,,,,,,,,,,,,,
66,5,13.8141,-20.2582,-170.59,22.8086,9.35961,-916.226,,,,,,,,,,,,,
66,6,14.1306,-20.1291,-170.369,23.0545,9.22316,-916.071,,,,,,,,,,,,,
66,7,14.4015,-20.0959,-170.882,22.9558,9.32201,-915.455,,,,,,,,,,,,,
66,8,14.138,-20.5533,-169.945,22.657,9.07498,-915.129,,,,,,,,,,,,,
66,9,14.4337,-20.6518,-171.134,22.7902,8.77319,-916.762,,,,,,,,,,,,,
67,0,13.7703,-20.6474,-171.718,22.4941,9.03271,-916.549,,,,,,,,,,,,,
67,1,14.1083,-20.7126,-170.38,22.2907,9.30263,-915.498,,,,,,,,,,,,,
67,2,14.5243,-20.7668,-171.076,22.0133,9.31512,-914.598,,,,,,,,,,,,,
67,3,14.6007,-21.1639,-170.582,22.0839,8.8798,-915.059,,,,,,,,,,,,,
67,4,14.4553,-21.0657,-171.581,22.0188,8.93163,-915.129,,,,,,,,,,,,,
67,5,14.3752,-20.8268,-172.507,21.6763,8.87207,-914.152,,,,,,,,,,,,,
67,6,14.5458,-21.2654,-172.119,21.8332,8.87822,-914.141,,,,,,,,,,,,,
67,7,14.599,-21.131,-171.262,21.8632,8.60593,-914.75,,,,,,,,,,,,,
67,8,14.2454,-21.4723,-172.708,21.3979,8.40929,-914.109,,,,,,,,,,,,,
67,9,14.5605,-21.5222,-172.656,21.715,9.12698,-914.43,,,,,,,,,,,,,
68,0,14.8331,-21.6726,-172.36,21.8929,8.86049,-914.159,,,,,,,,,,,,,
68,1,14.8751,-21.6555,-172.038,21.5073,9.023,-914.707,,,,,,,,,,,,,
68,2,14.7017,-21.9525,-171.13,21.9228,8.55297,-914.906,,,,,,,,,,,,,
68,3,14.7186,-22.0155,-171.298,22.2663,8.39788,-913.844,,,,,,,,,,,,,
68,4,14.8148,-22.1794,-171.422,22.0642,8.74397,-914.352,,,,,,,,,,,,,
68,5,14.7634,-22.2292,-171.554,22.1813,9.10307,-913.074,,,,,,,,,,,,,
68,6,15.0281,-22.3675,-170.632,22.1674,9.04464,-912.48,,,,,,,,,,,,,
68,7,15.0084,-22.2004,-169.1,22.4932,9.04559,-912.848,,,,,,,,,,,,,
68,8,14.8722,-22.5244,-170.246,22.4811,8.72148,-914.368,,,,,,,,,,,,,
68,9,14.9455,-22.5333,-170.703,22.1617,9.61039,-915.143,,,,,,,,,,,,,
69,0,15.0484,-22.8508,-171.256,21.8315,8.80086,-914.599,,,,,,,,,,,,,
69,1,15.1074,-23.0634,-171.836,21.8816,8.69611,-912.767,,,,,,,,,,,,,
69,2,14.6601,-23.0987,-170.994,22.4061,8.55645,-912.956,,,,,,,,,,,,,
69,3,14.6293,-23.2369,-171.387,22.0529,9.16144,-912.867,,,,,,,,,,,,,
69,4,14.7644,-23.2768,-171.18,21.3743,8.93564,-912.926,,,,,,,,,,,,,
69,5,14.762,-23.5584,-170.785,21.7846,8.52617,-913.234,,,,,,,,,,,,,
69,6,15.2455,-23.462,-171.531,22.0962,8.05451,-913.602,,,,,,,,,,,,,
69,7,15.2239,-23.762,-171.229,21.8902,8.12126,-913.133,,,,,,,,,,,,,
69,8,15.0276,-23.6937,-170.655,21.9504,8.02757,-914.077,,,,,,,,,,,,,
69,9,15.2291,-23.5304,-169.565,22.3508,8.49189,-913.997,,,,,,,,,,,,,
70,0,15.1315,-23.8524,-170.239,22.2029,8.23441,-914.814,,,,,,,,,,,,,
70,1,14.7254,-23.9974,-171.077,22.1352,8.12069,-914.419,,,,,,,,,,,,,
70,2,14.764,-24.2187,-169.869,22.1114,8.16556,-912.702,,,,,,,,,,,,,
70,3,14.662,-24.0724,-171.24,22.6158,8.60215,-914.031,,,,,,,,,,,,,
70,4,14.3378,-24.1504,-170.127,22.6286,8.4438,-914.442,,,,,,,,,,,,,
70,5,14.8512,-24.1874,-169.631,22.1349,8.28179,-913.732,,,,,,,,,,,,,
70,6,14.9248,-24.2223,-170.73,22.3264,8.44755,-912.4,,,,,,,,,,,,,
70,7,15.0011,-24.3398,-171.062,22.5923,8.32156,-913.193,,,,,,,,,,,,,
70,8,15.1035,-24.4717,-169.553,22.5005,8.59151,-913.243,,,,,,,,,,,,,
70,9,15.0129,-24.0489,-170.052,22.3182,8.32538,-913.974,,,,,,,,,,,,,
71,0,15.128,-24.472,-170.212,22.1974,8.13712,-914.483,,,,,,,,,,,,,
71,1,15.3085,-24.3244,-171.406,22.0679,8.11215,-914.731,,,,,,,,,,,,,
71,2,15.28,-24.2275,-170.679,21.8227,8.25046,-915.286,,,,,,,,,,,,,
71,3,15.4381,-24.6115,-171.583,22.0421,8.18981,-915.702,,,,,,,,,,,,,
71,4,15.7363,-24.2697,-169.901,21.4117,8.22079,-916.599,,,,,,,,,,,,,
71,5,15.3922,-24.9777,-171.333,21.7013,7.9277,-916.026,,,,,,,,,,,,,
71,6,15.2295,-24.7447,-171.003,21.6663,8.26441,-916.767,,,,,,,,,,,,,
71,7,15.711,-24.8678,-169.478,22.0264,8.42622,-917.327,,,,,,,,,,,,,
71,8,15.2218,-24.6781,-170.741,22.1859,8.71875,-917.406,,,,,,,,,,,,,
71,9,15.3076,-24.591,-171.661,21.8787,8.69372,-917.55,,,,,,,,,,,,,
72,0,15.2167,-24.4178,-171.921,21.9596,8.52251,-918.411,,,,,,,,,,,,,
72,1,15.3394,-24.6427,-171.548,21.9782,8.55077,-918.536,,,,,,,,,,,,,
72,2,15.4324,-24.6221,-171.009,21.6841,8.8855,-918.236,,,,,,,,,,,,,
72,3,15.2331,-24.6295,-171.295,21.7052,8.59351,-918.54,,,,,,,,,,,,,
72,4,15.377,-24.5332,-171.559,21.693,8.7513,-919.881,,,,,,,,,,,,,
72,5,15.4125,-24.8857,-170.507,21.3353,8.76609,-919.026,,,,,,,,,,,,,
72,6,15.433,-24.6527,-170.716,21.5758,8.84838,-919.352,,,,,,,,,,,,,
72,7,15.3399,-25.0351,-171.02,21.5027,9.01816,-919.827,,,,,,,,,,,,,
72,8,15.6216,-25.0077,-171.343,21.4485,9.34242,-920.05,,,,,,,,,,,,,
72,9,15.8605,-25.1989,-171.974,21.3695,9.48922,-921.222,,,,,,,,,,,,,
73,0,15.8957,-24.6059,-172.009,21.1418,9.65365,-920.435,,,,,,,,,,,,,
73,1,15.8961,-24.6483,-173.337,21.0366,9.6629,-921.341,,,,,,,,,,,,,
73,2,15.5065,-24.759,-172.934,20.8128,9.35891,-921.287,,,,,,,,,,,,,
73,3,15.7767,-24.768,-172.542,20.5639,9.30337,-921.852,,,,,,,,,,,,,
73,4,16.0011,-24.3473,-171.545,20.4711,9.6739,-922.182,,,,,,,,,,,,,
73,5,15.9597,-24.1812,-171.107,20.2846,9.84352,-924.137,,,,,,,,,,,,,
73,6,16.0135,-24.5199,-170.662,20.2037,10.0098,-922.417,,,,,,,,,,,,,
73,7,15.8629,-24.7011,-171.351,20.0545,9.90376,-922.654,,,,,,,,,,,,,
73,8,15.6285,-24.5476,-171.333,20.2581,10.0373,-922.506,,,,,,,,,,,,,
73,9,15.6787,-24.6357,-172.205,19.981,9.98134,-921.872,,,,,,,,,,,,,
74,0,15.8159,-24.6767,-172.226,20.217,10.1559,-923.755,,,,,,,,,,,,,
74,1,15.5968,-24.5729,-173.507,19.8369,10.3263,-922.722,,,,,,,,,,,,,
74,2,15.736,-24.6782,-171.609,19.9709,10.5037,-923.177,,,,,,,,,,,,,
74,3,15.8685,-24.3367,-171.988,20.2857,10.5785,-925.241,,,,,,,,,,,,,
74,4,16.2734,-24.2148,-172.054,20.0554,10.6968,-923.865,,,,,,,,,,,,,
74,5,16.3956,-24.4919,-171.557,19.9197,10.7999,-923.712,,,,,,,,,,,,,
74,6,16.1863,-24.5096,-170.75,19.6683,10.8179,-923.293,,,,,,,,,,,,,
74,7,16.0496,-24.5248,-172.584,19.5673,11.2381,-922.311,,,,,,,,,,,,,
74,8,16.2755,-24.709,-172.676,19.7269,11.2635,-922.469,,,,,,,,,,,,,
74,9,16.7064,-24.6897,-171.143,19.4178,11.2465,-924.125,,,,,,,,,,,,,
75,0,16.7419,-24.8063,-172.358,19.2799,11.583,-923.326,,,,,,,,,,,,,
75,1,16.4379,-24.6775,-172.873,19.2019,11.3593,-923.225,,,,,,,,,,,,,
75,2,16.1808,-25.1863,-173.548,18.7575,11.4026,-922.93,,,,,,,,,,,,,
75,3,15.8066,-25.0456,-172.805,18.7423,11.5797,-921.856,,,,,,,,,,,,,
75,4,16.3056,-25.0143,-173.05,18.5389,11.5903,-920.917,,,,,,,,,,,,,
75,5,16.2837,-25.1788,-173.088,18.3164,11.8251,-920.838,,,,,,,,,,,,,
75,6,16.5634,-25.2169,-172.642,17.8834,11.9219,-921.162,,,,,,,,,,,,,
75,7,16.3174,-24.8338,-172.647,17.7019,12.1809,-919.72,,,,,,,,,,,,,
75,8,16.5181,-24.7811,-173.652,18.0786,12.0177,-919.68,,,,,,,,,,,,,
75,9,16.3779,-25.0838,-173.673,17.8835,12.1231,-918.713,,,,,,,,,,,,,
76,0,16.3692,-24.718,-172.77,17.8481,12.2686,-919.331,,,,,,,,,,,,,
76,1,16.5741,-24.8551,-171.278,17.673,12.134,-918.263,,,,,,,,,,,,,
76,2,16.6571,-24.662,-172.807,17.7611,12.2878,-917.438,,,,,,,,,,,,,
76,3,16.6338,-24.5065,-171.901,17.8686,12.5974,-917.719,,,,,,,,,,,,,
76,4,16.9111,-24.936,-171.436,17.8959,12.7084,-917.438,,,,,,,,,,,,,
76,5,16.7132,-24.8674,-171.979,17.2923,12.7032,-918.005,,,,,,,,,,,,,
76,6,16.7234,-24.5906,-172.291,17.7817,12.6098,-917.669,,,,,,,,,,,,,
76,7,16.4397,-24.3899,-173.282,17.4977,12.8568,-917.07,,,,,,,,,,,,,
76,8,16.6991,-24.6926,-171.532,17.5293,12.9429,-915.982,,,,,,,,,,,,,
76,9,16.9483,-24.974,-171.586,17.6904,13.2955,-915.544,,,,,,,,,,,,,
77,0,16.7519,-25.275,-171.93,17.5906,13.1917,-914.45,,,,,,,,,,,,,
77,1,17.1285,-25.1735,-171.975,17.69,13.1625,-913.576,,,,,,,,,,,,,
77,2,16.9904,-25.1551,-172.381,17.1718,13.4117,-913.955,,,,,,,,,,,,,
77,3,17.2166,-25.0251,-171.147,17.2165,13.4607,-913.17,,,,,,,,,,,,,
77,4,17.1424,-25.2263,-171.806,16.9688,13.3088,-912.732,,,,,,,,,,,,,
77,5,17.0842,-25.0928,-171.887,16.8435,13.4737,-911.59,,,,,,,,,,,,,
77,6,17.4038,-25.3717,-171.799,16.835,13.7488,-911.25,,,,,,,,,,,,,
77,7,17.1849,-25.2406,-172.337,16.5882,14.0208,-910.701,,,,,,,,,,,,,
77,8,16.9437,-25.0967,-172.781,16.3015,13.9419,-910.412,,,,,,,,,,,,,
77,9,17.036,-25.0373,-172.469,16.7632,13.7995,-910.232,,,,,,,,,,,,,
78,0,16.6642,-25.0291,-170.83,16.6533,13.9751,-909.758,,,,,,,,,,,,,
78,1,16.8108,-25.169,-172.536,16.1556,13.9277,-908.552,,,,,,,,,,,,,
78,2,16.7575,-24.9354,-172.817,16.2568,13.9594,-910.126,,,,,,,,,,,,,
78,3,16.6075,-25.0198,-172.147,16.0552,14.1502,-909.098,,,,,,,,,,,,,
78,4,17.0342,-25.141,-170.072,16.0756,14.17,-908.856,,,,,,,,,,,,,
78,5,17.2858,-25.3705,-170.697,16.1858,14.3432,-908.247,,,,,,,,,,,,,
78,6,16.9671,-25.2311,-171.353,16.3067,14.709,-908.722,,,,,,,,,,,,,
78,7,17.032,-25.0963,-170.209,16.4315,14.6812,-906.246,,,,,,,,,,,,,
78,8,17.1175,-25.1743,-170.508,16.4103,14.4595,-906.764,,,,,,,,,,,,,
78,9,17.339,-25.1727,-170.721,16.3313,14.9263,-906.902,,,,,,,,,,,,,
79,0,16.9541,-25.2355,-171.128,16.2416,14.9485,-906.146,,,,,,,,,,,,,
79,1,17.3309,-25.2529,-171.673,16.4638,15.2227,-906.485,,,,,,,,,,,,,
79,2,17.2597,-25.603,-171.117,16.3035,15.0117,-905.133,,,,,,,,,,,,,
79,3,16.8985,-25.437,-170.762,16.2563,15.012,-905.775,,,,,,,,,,,,,
79,4,16.8432,-25.4183,-170.991,16.3413,15.5676,-904.887,,,,,,,,,,,,,
79,5,17.0627,-25.3693,-173.123,16.051,15.5531,-905.19,,,,,,,,,,,,,
79,6,16.9504,-25.1037,-172.541,15.8482,15.2506,-904.835,,,,,,,,,,,,,
79,7,16.8306,-25.2708,-170.655,15.7805,15.1031,-904.823,,,,,,,,,,,,,
79,8,16.9142,-25.3138,-169.641,15.6636,15.5699,-906.088,,,,,,,,,,,,,
79,9,17.0184,-25.4071,-170.417,15.8058,15.5157,-905.779,,,,,,,,,,,,,
80,0,16.8307,-25.3012,-170.31,15.8958,15.5481,-906.395,,,,,,,,,,,,,
80,1,16.8636,-25.0133,-170.861,15.4437,15.6344,-907.298,,,,,,,,,,,,,
80,2,16.9725,-25.2487,-170.267,15.7869,16.0156,-907.405,,,,,,,,,,,,,
80,3,17.0637,-25.0696,-169.457,15.7387,16.1975,-906.971,,,,,,,,,,,,,
80,4,17.156,-25.3275,-170.371,15.5349,16.3562,-906.416,,,,,,,,,,,,,
80,5,16.7222,-25.198,-170.31,15.6389,16.2694,-905.33,,,,,,,,,,,,,
80,6,16.75,-25.1204,-170.86,15.7123,16.2909,-906.125,,,,,,,,,,,,,
80,7,16.7716,-25.4323,-171.901,15.756,16.2407,-906.065,,,,,,,,,,,,,
80,8,16.3428,-25.3969,-170.933,15.809,16.5061,-904.987,,,,,,,,,,,,,
80,9,16.6978,-25.3483,-170.267,15.9273,16.5284,-904.545,,,,,,,,,,,,,
81,0,16.5713,-25.4872,-171.943,16.1345,16.7459,-905.046,,,,,,,,,,,,,
81,1,16.7644,-25.5307,-170.473,16.015,16.8183,-904.815,,,,,,,,,,,,,
81,2,17.0639,-25.2168,-169.82,16.3355,16.8582,-905.637,,,,,,,,,,,,,
81,3,17.0577,-25.1502,-170.772,15.9573,17.1011,-907.386,,,,,,,,,,,,,
81,4,17.1428,-25.1619,-169.588,15.9817,17.5329,-907.084,,,,,,,,,,,,,
81,5,17.177,-25.369,-168.973,15.6574,16.6643,-906.298,,,,,,,,,,,,,
81,6,17.1782,-25.4008,-168.794,15.675,16.9128,-905.698,,,,,,,,,,,,,
81,7,16.9386,-25.4628,-169.016,16.4166,16.9949,-905.729,,,,,,,,,,,,,
81,8,17.1051,-25.5521,-169.787,16.1145,16.8885,-906.042,,,,,,,,,,,,,
81,9,16.7958,-25.3014,-170.138,16.1575,17.3203,-906.125,,,,,,,,,,,,,
82,0,17.0859,-25.2087,-169.908,15.804,17.6339,-906.528,,,,,,,,,,,,,
82,1,16.9775,-25.2092,-170.228,16.0549,17.5526,-906.253,,,,,,,,,,,,,
82,2,17.0692,-24.9316,-171.039,16.073,17.2222,-906.671,,,,,,,,,,,,,
82,3,16.8826,-24.8787,-169.628,15.9778,17.3813,-905.468,,,,,,,,,,,,,
82,4,16.9841,-25.098,-168.564,15.8528,17.7373,-904.913,,,,,,,,,,,,,
82,5,16.8612,-24.8543,-169.471,16.0638,17.6548,-904.733,,,,,,,,,,,,,
82,6,16.9105,-25.1679,-170.635,15.8971,17.7369,-905.091,,,,,,,,,,,,,
82,7,16.8811,-25.5799,-169.948,15.7775,17.3188,-906.167,,,,,,,,,,,,,
82,8,16.7807,-24.8746,-169.776,16.0149,17.6007,-905.118,,,,,,,,,,,,,
82,9,16.8714,-25.3784,-169.277,15.5642,17.7928,-905.778,,,,,,,,,,,,,
83,0,17.1821,-25.2075,-169.107,15.5501,17.7498,-904.49,,,,,,,,,,,,,
83,1,17.0972,-25.2456,-169.239,15.4179,17.6587,-904.514,,,,,,,,,,,,,
83,2,16.8316,-25.2347,-169.96,15.7355,17.4936,-905.635,,,,,,,,,,,,,
83,3,16.5867,-25.1104,-170.994,15.8288,17.4135,-904.99,,,,,,,,,,,,,
83,4,17.1131,-24.6562,-170.721,15.4632,17.7457,-905.777,,,,,,,,,,,,,
83,5,16.9998,-25.0067,-169.592,15.6699,18.0412,-905.296,,,,,,,,,,,,,
83,6,17.1748,-24.955,-169.281,15.66,18.0651,-905.457,,,,,,,,,,,,,
83,7,16.8834,-24.8911,-169.417,15.5349,18.2949,-904.221,,,,,,,,,,,,,
83,8,17.07,-24.8889,-170.41,15.8462,18.5082,-905.012,,,,,,,,,,,,,
83,9,17.2704,-24.61,-170.182,15.9199,18.5858,-904.862,,,,,,,,,,,,,
84,0,16.8534,-24.4901,-170.137,16.1265,18.2166,-904.001,,,,,,,,,,,,,
84,1,16.738,-24.2713,-170.044,16.1963,18.199,-903.663,,,,,,,,,,,,,
84,2,17.1737,-24.4785,-169.729,16.1253,18.5444,-903.057,,,,,,,,,,,,,
84,3,16.8258,-25.0212,-170.99,16.243,18.3333,-903.443,,,,,,,,,,,,,
84,4,16.6324,-24.6189,-170.216,16.3568,18.4078,-903.365,,,,,,,,,,,,,
84,5,17.2056,-24.4652,-170.633,16.2666,18.6021,-903.92,,,,,,,,,,,,,
84,6,16.9482,-24.4781,-169.815,16.4211,18.2312,-902.659,,,,,,,,,,,,,
84,7,16.8062,-24.8939,-169.867,16.2741,18.06,-902.329,,,,,,,,,,,,,
84,8,16.9393,-24.5428,-169.729,16.2329,18.2222,-902.493,,,,,,,,,,,,,
84,9,17.0553,-24.2822,-169.105,16.4857,18.0043,-903.359,,,,,,,,,,,,,
85,0,17.5993,-24.21,-168.659,15.9108,18.3577,-902.396,,,,,,,,,,,,,
85,1,17.1435,-24.3076,-170.189,16.2556,18.5842,-901.173,,,,,,,,,,,,,
85,2,17.1834,-24.5137,-169.907,16.123,18.4267,-901.875,,,,,,,,,,,,,
85,3,16.982,-24.534,-170.182,15.7781,18.7533,-901.762,,,,,,,,,,,,,
85,4,17.3125,-24.5556,-169.147,15.6726,18.7465,-900.704,,,,,,,,,,,,,
85,5,17.0652,-24.3995,-170.503,15.6556,18.7742,-900.95,,,,,,,,,,,,,
85,6,16.7334,-24.3124,-169.996,15.4181,18.5851,-900.322,,,,,,,,,,,,,
85,7,16.9806,-24.4047,-170.452,15.7238,18.7557,-900.062,,,,,,,,,,,,,
85,8,16.8701,-24.2643,-170.313,15.3617,18.6611,-899.519,,,,,,,,,,,,,
85,9,17.1136,-24.2394,-169.645,15.7262,18.2927,-900.264,,,,,,,,,,,,,
86,0,17.039,-24.0788,-169.469,15.8257,18.052,-900.326,,,,,,,,,,,,,
86,1,16.6763,-24.4052,-170.944,15.4982,18.2532,-899.306,,,,,,,,,,,,,
86,2,16.5762,-24.4945,-169.273,15.8773,18.4009,-899.543,,,,,,,,,,,,,
86,3,16.9185,-24.3421,-169.373,15.9279,18.4295,-899.577,,,,,,,,,,,,,
86,4,16.8219,-24.1586,-169.776,15.963,18.7015,-899.39,,,,,,,,,,,,,
86,5,16.5826,-24.3233,-169.55,16.1947,18.3755,-899.627,,,,,,,,,,,,,
86,6,16.8759,-24.5607,-169.191,16.4005,18.3481,-900.096,,,,,,,,,,,,,
86,7,16.7497,-24.5523,-170.182,16.48,18.5553,-900.101,,,,,,,,,,,,,
86,8,16.4225,-24.2905,-169.864,16.5951,18.6474,-899.945,,,,,,,,,,,,,
86,9,16.5845,-24.5522,-170.451,16.7763,18.4271,-899.081,,,,,,,,,,,,,
87,0,16.6995,-24.4918,-170.044,16.5384,18.5556,-899.213,,,,,,,,,,,,,
87,1,17.0294,-24.5043,-168.746,16.2464,18.0644,-898.401,,,,,,,,,,,,,
87,2,16.4693,-24.564,-169.6,16.1455,18.4013,-897.834,,,,,,,,,,,,,
87,3,17.0472,-24.7434,-170.27,16.2391,18.1837,-898.81,,,,,,,,,,,,,
87,4,16.958,-24.2839,-170.224,16.3765,18.3021,-899.156,,,,,,,,,,,,,
87,5,16.5431,-24.8056,-169.37,16.0645,18.1426,-898.779,,,,,,,,,,,,,
87,6,16.7552,-24.8966,-168.973,15.8133,17.9577,-898.374,,,,,,,,,,,,,
87,7,16.7176,-24.7809,-169.329,16.2873,17.992,-898.941,,,,,,,,,,,,,
87,8,16.3256,-24.5899,-169.056,15.9997,17.7666,-899.721,,,,,,,,,,,,,
87,9,16.488,-24.6009,-169.057,15.8155,17.7201,-899.906,,,,,,,,,,,,,
88,0,16.7501,-24.7909,-169.911,16.3431,17.6969,-902.567,,,,,,,,,,,,,
88,1,16.6337,-24.7456,-169.371,16.0156,17.6591,-900.895,,,,,,,,,,,,,
88,2,16.6062,-24.4027,-169.506,16.1551,17.4481,-901.122,,,,,,,,,,,,,
88,3,16.899,-24.6412,-168.972,16.427,17.5834,-901.328,,,,,,,,,,,,,
88,4,16.9573,-24.7886,-169.014,16.6224,17.5207,-901.422,,,,,,,,,,,,,
88,5,16.979,-24.7317,-169.102,16.7018,17.6167,-900.904,,,,,,,,,,,,,
88,6,16.441,-24.5435,-168.293,16.8599,17.5599,-900.225,,,,,,,,,,,,,
88,7,16.3581,-24.4524,-168.568,16.7965,17.3793,-901.521,,,,,,,,,,,,,
88,8,16.5644,-24.7479,-169.014,17.0626,17.7162,-902.8,,,,,,,,,,,,,
88,9,16.6257,-24.986,-168.838,16.7829,17.4569,-902.663,,,,,,,,,,,,,
89,0,16.5911,-25.0312,-168.205,16.5465,17.4601,-903.872,,,,,,,,,,,,,
89,1,16.5432,-24.9281,-168.697,16.7508,17.6866,-904.054,,,,,,,,,,,,,
89,2,16.4632,-24.8972,-169.46,16.8661,17.3254,-904.509,,,,,,,,,,,,,
89,3,16.4031,-24.5889,-169.102,16.7317,17.1586,-905.346,,,,,,,,,,,,,
89,4,16.2933,-24.9324,-168.793,16.4765,17.181,-905.845,,,,,,,,,,,,,
89,5,16.2944,-25.0806,-168.475,16.6924,17.2296,-905.138,,,,,,,,,,,,,
89,6,16.302,-24.7729,-168.517,16.1139,17.1489,-906.614,,,,,,,,,,,,,
89,7,16.7184,-25.1446,-168.562,16.3836,17.0367,-905.848,,,,,,,,,,,,,
89,8,16.5491,-25.3425,-168.966,16.703,16.9628,-907.92,,,,,,,,,,,,,
89,9,16.4453,-25.0469,-168.563,16.349,16.9495,-908.492,,,,,,,,,,,,,
90,0,16.7553,-25.0084,-167.851,16.5936,17.3003,-908.406,,,,,,,,,,,,,
90,1,16.6576,-25.205,-167.672,16.6072,17.1995,-908.946,,,,,,,,,,,,,
90,2,16.4181,-25.5385,-167.806,16.4331,16.9276,-909.665,,,,,,,,,,,,,
90,3,16.6315,-25.4219,-168.524,16.0686,17.0301,-910.384,,,,,,,,,,,,,
90,4,16.6189,-25.182,-168.078,16.4118,17.1182,-911.079,,,,,,,,,,,,,
90,5,16.5204,-25.2645,-167.314,16.4916,16.9639,-911.391,,,,,,,,,,,,,
90,6,16.7028,-25.5117,-168.074,16.2539,16.9334,-911.977,,,,,,,,,,,,,
90,7,16.5319,-25.685,-167.853,16.0103,16.8695,-912.156,,,,,,,,,,,,,
90,8,16.0309,-25.3468,-168.204,16.4707,16.845,-912.156,,,,,,,,,,,,,
90,9,16.3795,-25.4588,-167.851,16.2548,16.9092,-914.033,,,,,,,,,,,,,
91,0,16.1981,-25.6435,-167.532,16.1612,16.732,-913.601,,,,,,,,,,,,,
91,1,16.3205,-25.4685,-166.69,15.957,17.0009,-914.962,,,,,,,,,,,,,
91,2,16.4057,-25.5369,-166.147,15.9545,16.9489,-915.93,,,,,,,,,,,,,
91,3,16.2036,-25.8256,-166.458,16.1409,17.233,-916.86,,,,,,,,,,,,,
91,4,16.1311,-25.7693,-166.856,16.2986,17.356,-917.008,,,,,,,,,,,,,
91,5,15.9245,-25.5884,-166.28,16.3418,17.1865,-916.148,,,,,,,,,,,,,
91,6,15.8867,-25.4022,-165.786,16.0265,17.1252,-916.438,,,,,,,,,,,,,
91,7,16.1097,-25.5967,-165.433,16.0233,17.3928,-917,,,,,,,,,,,,,
91,8,16.2115,-25.5051,-165.875,15.8698,17.1624,-918.882,,,,,,,,,,,,,
91,9,16.1553,-25.7891,-166.189,16.5726,17.1772,-918.391,,,,,,,,,,,,,
92,0,15.6796,-25.5312,-165.96,16.4423,16.758,-919.531,,,,,,,,,,,,,
92,1,15.9105,-25.5392,-164.531,16.2776,17.395,-920.547,,,,,,,,,,,,,
92,2,16.2794,-25.9239,-165.554,16.1361,17.493,-918.962,,,,,,,,,,,,,
92,3,16.1912,-25.8364,-165.926,16.4638,17.5034,-919.616,,,,,,,,,,,,,
92,4,16.265,-25.5934,-165.48,16.5872,17.5949,-920.406,,,,,,,,,,,,,
92,5,15.9721,-25.7106,-164.941,15.9174,17.3613,-922.006,,,,,,,,,,,,,
92,6,15.7219,-25.8405,-164.933,16.1747,17.4539,-923.554,,,,,,,,,,,,,
92,7,15.8849,-25.9313,-164.178,16.6454,17.758,-922.853,,,,,,,,,,,,,
92,8,16.1936,-26.0189,-164.174,16.1299,17.6255,-923.436,,,,,,,,,,,,,
92,9,16.7151,-25.4568,-164.4,16.0434,17.583,-925.622,,,,,,,,,,,,,
93,0,16.4289,-25.9126,-164.713,16.0657,17.8063,-924.378,,,,,,,,,,,,,
93,1,16.3101,-25.7585,-163.599,16.0508,17.981,-924.265,,,,,,,,,,,,,
93,2,16.147,-25.9022,-164.254,16.4178,18.1238,-925.537,,,,,,,,,,,,,
93,3,16.0529,-25.9966,-165.287,16.0274,17.7757,-926.164,,,,,,,,,,,,,
93,4,16.3162,-25.8224,-164.182,16.293,17.7729,-926.928,,,,,,,,,,,,,
93,5,16.178,-26.2453,-163.727,16.7152,17.8885,-927.671,,,,,,,,,,,,,
93,6,16.2617,-26.2697,-165.06,16.6703,17.9116,-927.961,,,,,,,,,,,,,
93,7,15.8808,-26.4662,-164.043,16.5393,17.7387,-929.73,,,,,,,,,,,,,
93,8,16.1003,-26.1001,-163.277,16.5524,17.8874,-929.401,,,,,,,,,,,,,
93,9,16.4004,-25.947,-163.589,16.7388,17.9935,-929.491,,,,,,,,,,,,,
94,0,16.0792,-25.9502,-164.658,16.5552,18.2768,-929.228,,,,,,,,,,,,,
